Gene_num,Gene_name,NodeType
2228,APBB1IP-METH,Gene-METH
2229,APC-METH,Gene-METH
2230,APC2-METH,Gene-METH
2231,APH1A-METH,Gene-METH
2232,APH1B-METH,Gene-METH
2233,APLN-METH,Gene-METH
2234,APLNR-METH,Gene-METH
2235,APOA1-METH,Gene-METH
2236,APOA2-METH,Gene-METH
2237,APOA5-METH,Gene-METH
2238,APOC3-METH,Gene-METH
2239,AQP7-METH,Gene-METH
2240,ARAF-METH,Gene-METH
2241,ARAP3-METH,Gene-METH
2242,AREG-METH,Gene-METH
2243,ARF1-METH,Gene-METH
2244,ARF6-METH,Gene-METH
2245,ARHGDIA-METH,Gene-METH
2246,ARHGDIB-METH,Gene-METH
2247,ARHGDIG-METH,Gene-METH
2248,ARHGEF12-METH,Gene-METH
2249,ARNT-METH,Gene-METH
2250,ARRB1-METH,Gene-METH
2251,ARRB2-METH,Gene-METH
2252,ASPH-METH,Gene-METH
2253,ATF2-METH,Gene-METH
2254,ATF4-METH,Gene-METH
2255,ATF6B-METH,Gene-METH
2256,ATG12-METH,Gene-METH
2257,ATG16L1-METH,Gene-METH
2258,ATG5-METH,Gene-METH
2259,ATM-METH,Gene-METH
2260,ATP1A1-METH,Gene-METH
2261,ATP1A2-METH,Gene-METH
2262,ATP1A3-METH,Gene-METH
2263,ATP1A4-METH,Gene-METH
2264,ATP1B1-METH,Gene-METH
2265,ATP1B2-METH,Gene-METH
2266,ATP1B3-METH,Gene-METH
2267,ATP1B4-METH,Gene-METH
2268,ATP2A1-METH,Gene-METH
2269,ATP2A2-METH,Gene-METH
2270,ATP2A3-METH,Gene-METH
2271,ATP2B1-METH,Gene-METH
2272,ATP2B2-METH,Gene-METH
2273,ATP2B3-METH,Gene-METH
2274,ATP2B4-METH,Gene-METH
2275,ATP6V1A-METH,Gene-METH
2276,ATP6V1B1-METH,Gene-METH
2277,ATP6V1B2-METH,Gene-METH
2278,ATP6V1C1-METH,Gene-METH
2279,ATP6V1C2-METH,Gene-METH
2280,ATP6V1D-METH,Gene-METH
2281,ATP6V1E1-METH,Gene-METH
2282,ATP6V1E2-METH,Gene-METH
2283,ATP6V1F-METH,Gene-METH
2284,ATP6V1G1-METH,Gene-METH
2285,ATP6V1G2-METH,Gene-METH
2286,ATP6V1G3-METH,Gene-METH
2287,ATP6V1H-METH,Gene-METH
2288,ATR-METH,Gene-METH
2289,ATXN1-METH,Gene-METH
2290,ATXN1L-METH,Gene-METH
2291,AVP-METH,Gene-METH
2292,AVPR1A-METH,Gene-METH
2293,AVPR1B-METH,Gene-METH
2294,AVPR2-METH,Gene-METH
2295,AXIN1-METH,Gene-METH
2296,AXIN2-METH,Gene-METH
2297,AZI2-METH,Gene-METH
2298,BAD-METH,Gene-METH
2299,BAG4-METH,Gene-METH
2300,BAMBI-METH,Gene-METH
2301,BAX-METH,Gene-METH
2302,BBC3-METH,Gene-METH
2303,BCAR1-METH,Gene-METH
2304,BCL10-METH,Gene-METH
2305,BCL2-METH,Gene-METH
2306,BCL2A1-METH,Gene-METH
2307,BCL2L1-METH,Gene-METH
2308,BCL2L11-METH,Gene-METH
2309,BCL3-METH,Gene-METH
2310,BCL6-METH,Gene-METH
2311,BDKRB1-METH,Gene-METH
2312,BDKRB2-METH,Gene-METH
2313,BDNF-METH,Gene-METH
2314,BECN1-METH,Gene-METH
2315,BECN2-METH,Gene-METH
2316,BEX3-METH,Gene-METH
2317,BID-METH,Gene-METH
2318,BIRC2-METH,Gene-METH
2319,BIRC3-METH,Gene-METH
2320,BIRC5-METH,Gene-METH
2321,BLNK-METH,Gene-METH
2322,BMP2-METH,Gene-METH
2323,BMP4-METH,Gene-METH
2324,BMP5-METH,Gene-METH
2325,BMP6-METH,Gene-METH
2326,BMP7-METH,Gene-METH
2327,BMP8A-METH,Gene-METH
2328,BMP8B-METH,Gene-METH
2329,BMPR1A-METH,Gene-METH
2330,BMPR1B-METH,Gene-METH
2331,BMPR2-METH,Gene-METH
2332,BNIP3-METH,Gene-METH
2333,BOC-METH,Gene-METH
2334,BORCS8-MEF2B-METH,Gene-METH
2335,BRAF-METH,Gene-METH
2336,BRAP-METH,Gene-METH
2337,BRCA1-METH,Gene-METH
2338,BRCC3-METH,Gene-METH
2339,BTC-METH,Gene-METH
2340,BTK-METH,Gene-METH
2341,BTRC-METH,Gene-METH
2342,BUB1B-PAK6-METH,Gene-METH
2343,CAB39-METH,Gene-METH
2344,CAB39L-METH,Gene-METH
2345,CACNA1A-METH,Gene-METH
2346,CACNA1B-METH,Gene-METH
2347,CACNA1C-METH,Gene-METH
2348,CACNA1D-METH,Gene-METH
2349,CACNA1E-METH,Gene-METH
2350,CACNA1F-METH,Gene-METH
2351,CACNA1G-METH,Gene-METH
2352,CACNA1H-METH,Gene-METH
2353,CACNA1I-METH,Gene-METH
2354,CACNA1S-METH,Gene-METH
2355,CACNA2D1-METH,Gene-METH
2356,CACNA2D2-METH,Gene-METH
2357,CACNA2D3-METH,Gene-METH
2358,CACNA2D4-METH,Gene-METH
2359,CACNB1-METH,Gene-METH
2360,CACNB2-METH,Gene-METH
2361,CACNB3-METH,Gene-METH
2362,CACNB4-METH,Gene-METH
2363,CACNG1-METH,Gene-METH
2364,CACNG2-METH,Gene-METH
2365,CACNG3-METH,Gene-METH
2366,CACNG4-METH,Gene-METH
2367,CACNG5-METH,Gene-METH
2368,CACNG6-METH,Gene-METH
2369,CACNG7-METH,Gene-METH
2370,CACNG8-METH,Gene-METH
2371,CACYBP-METH,Gene-METH
2372,CALM1-METH,Gene-METH
2373,CALM2-METH,Gene-METH
2374,CALM3-METH,Gene-METH
2375,CALML3-METH,Gene-METH
2376,CALML4-METH,Gene-METH
2377,CALML5-METH,Gene-METH
2378,CALML6-METH,Gene-METH
2379,CAMK1-METH,Gene-METH
2380,CAMK1D-METH,Gene-METH
2381,CAMK1G-METH,Gene-METH
2382,CAMK2A-METH,Gene-METH
2383,CAMK2B-METH,Gene-METH
2384,CAMK2D-METH,Gene-METH
2385,CAMK2G-METH,Gene-METH
2386,CAMK4-METH,Gene-METH
2387,CAMKK2-METH,Gene-METH
2388,CAMP-METH,Gene-METH
2389,CARD10-METH,Gene-METH
2390,CARD11-METH,Gene-METH
2391,CARD14-METH,Gene-METH
2392,CARD16-METH,Gene-METH
2393,CARD17-METH,Gene-METH
2394,CARD18-METH,Gene-METH
2395,CARD6-METH,Gene-METH
2396,CARD8-METH,Gene-METH
2397,CARD9-METH,Gene-METH
2398,CASP1-METH,Gene-METH
2399,CASP10-METH,Gene-METH
2400,CASP12-METH,Gene-METH
2401,CASP3-METH,Gene-METH
2402,CASP4-METH,Gene-METH
2403,CASP5-METH,Gene-METH
2404,CASP7-METH,Gene-METH
2405,CASP8-METH,Gene-METH
2406,CASP9-METH,Gene-METH
2407,CASQ1-METH,Gene-METH
2408,CASQ2-METH,Gene-METH
2409,CASR-METH,Gene-METH
2410,CASTOR1-METH,Gene-METH
2411,CAT-METH,Gene-METH
2412,CBL-METH,Gene-METH
2413,CBLB-METH,Gene-METH
2414,CCKAR-METH,Gene-METH
2415,CCKBR-METH,Gene-METH
2416,CCL1-METH,Gene-METH
2417,CCL11-METH,Gene-METH
2418,CCL13-METH,Gene-METH
2419,CCL14-METH,Gene-METH
2420,CCL15-METH,Gene-METH
2421,CCL16-METH,Gene-METH
2422,CCL17-METH,Gene-METH
2423,CCL18-METH,Gene-METH
2424,CCL19-METH,Gene-METH
2425,CCL2-METH,Gene-METH
2426,CCL20-METH,Gene-METH
2427,CCL21-METH,Gene-METH
2428,CCL22-METH,Gene-METH
2429,CCL23-METH,Gene-METH
2430,CCL24-METH,Gene-METH
2431,CCL25-METH,Gene-METH
2432,CCL26-METH,Gene-METH
2433,CCL27-METH,Gene-METH
2434,CCL28-METH,Gene-METH
2435,CCL3-METH,Gene-METH
2436,CCL4-METH,Gene-METH
2437,CCL5-METH,Gene-METH
2438,CCL7-METH,Gene-METH
2439,CCL8-METH,Gene-METH
2440,CCN2-METH,Gene-METH
2441,CCNA1-METH,Gene-METH
2442,CCNA2-METH,Gene-METH
2443,CCNB1-METH,Gene-METH
2444,CCNB2-METH,Gene-METH
2445,CCNB3-METH,Gene-METH
2446,CCND1-METH,Gene-METH
2447,CCND2-METH,Gene-METH
2448,CCND3-METH,Gene-METH
2449,CCNE1-METH,Gene-METH
2450,CCNE2-METH,Gene-METH
2451,CCNG1-METH,Gene-METH
2452,CCNG2-METH,Gene-METH
2453,CCR1-METH,Gene-METH
2454,CCR10-METH,Gene-METH
2455,CCR2-METH,Gene-METH
2456,CCR3-METH,Gene-METH
2457,CCR4-METH,Gene-METH
2458,CCR5-METH,Gene-METH
2459,CCR6-METH,Gene-METH
2460,CCR7-METH,Gene-METH
2461,CCR8-METH,Gene-METH
2462,CCR9-METH,Gene-METH
2463,CD14-METH,Gene-METH
2464,CD19-METH,Gene-METH
2465,CD209-METH,Gene-METH
2466,CD22-METH,Gene-METH
2467,CD247-METH,Gene-METH
2468,CD28-METH,Gene-METH
2469,CD36-METH,Gene-METH
2470,CD38-METH,Gene-METH
2471,CD3E-METH,Gene-METH
2472,CD4-METH,Gene-METH
2473,CD40-METH,Gene-METH
2474,CD40LG-METH,Gene-METH
2475,CD72-METH,Gene-METH
2476,CD79A-METH,Gene-METH
2477,CD79B-METH,Gene-METH
2478,CD80-METH,Gene-METH
2479,CD82-METH,Gene-METH
2480,CD86-METH,Gene-METH
2481,CD8A-METH,Gene-METH
2482,CD8B-METH,Gene-METH
2483,CD8B2-METH,Gene-METH
2484,CDC25B-METH,Gene-METH
2485,CDC37-METH,Gene-METH
2486,CDC42-METH,Gene-METH
2487,CDH1-METH,Gene-METH
2488,CDK1-METH,Gene-METH
2489,CDK2-METH,Gene-METH
2490,CDK4-METH,Gene-METH
2491,CDK6-METH,Gene-METH
2492,CDKN1A-METH,Gene-METH
2493,CDKN1B-METH,Gene-METH
2494,CDKN2A-METH,Gene-METH
2495,CDKN2B-METH,Gene-METH
2496,CDKN2D-METH,Gene-METH
2497,CDON-METH,Gene-METH
2498,CEBPB-METH,Gene-METH
2499,CER1-METH,Gene-METH
2500,CFLAR-METH,Gene-METH
2501,CFTR-METH,Gene-METH
2502,CGA-METH,Gene-METH
2503,CHAD-METH,Gene-METH
2504,CHD8-METH,Gene-METH
2505,CHEK1-METH,Gene-METH
2506,CHEK2-METH,Gene-METH
2507,CHRD-METH,Gene-METH
2508,CHRM1-METH,Gene-METH
2509,CHRM2-METH,Gene-METH
2510,CHRM3-METH,Gene-METH
2511,CHRM5-METH,Gene-METH
2512,CHRNA7-METH,Gene-METH
2513,CHUK-METH,Gene-METH
2514,CIR1-METH,Gene-METH
2515,CISH-METH,Gene-METH
2516,CLEC1B-METH,Gene-METH
2517,CLEC4D-METH,Gene-METH
2518,CLEC4E-METH,Gene-METH
2519,CLEC4M-METH,Gene-METH
2520,CLEC6A-METH,Gene-METH
2521,CLEC7A-METH,Gene-METH
2522,CLIP1-METH,Gene-METH
2523,CNGA1-METH,Gene-METH
2524,CNGA2-METH,Gene-METH
2525,CNGA3-METH,Gene-METH
2526,CNGA4-METH,Gene-METH
2527,CNGB1-METH,Gene-METH
2528,CNGB3-METH,Gene-METH
2529,CNR1-METH,Gene-METH
2530,CNTF-METH,Gene-METH
2531,CNTFR-METH,Gene-METH
2532,COL1A1-METH,Gene-METH
2533,COL1A2-METH,Gene-METH
2534,COL2A1-METH,Gene-METH
2535,COL3A1-METH,Gene-METH
2536,COL4A1-METH,Gene-METH
2537,COL4A2-METH,Gene-METH
2538,COL4A3-METH,Gene-METH
2539,COL4A4-METH,Gene-METH
2540,COL4A5-METH,Gene-METH
2541,COL4A6-METH,Gene-METH
2542,COL6A1-METH,Gene-METH
2543,COL6A2-METH,Gene-METH
2544,COL6A3-METH,Gene-METH
2545,COL6A5-METH,Gene-METH
2546,COL6A6-METH,Gene-METH
2547,COL9A1-METH,Gene-METH
2548,COL9A2-METH,Gene-METH
2549,COL9A3-METH,Gene-METH
2550,COMP-METH,Gene-METH
2551,COP1-METH,Gene-METH
2552,CPT1A-METH,Gene-METH
2553,CPT1B-METH,Gene-METH
2554,CPT1C-METH,Gene-METH
2555,CPT2-METH,Gene-METH
2556,CREB1-METH,Gene-METH
2557,CREB3-METH,Gene-METH
2558,CREB3L1-METH,Gene-METH
2559,CREB3L2-METH,Gene-METH
2560,CREB3L3-METH,Gene-METH
2561,CREB3L4-METH,Gene-METH
2562,CREB5-METH,Gene-METH
2563,CREBBP-METH,Gene-METH
2564,CRK-METH,Gene-METH
2565,CRKL-METH,Gene-METH
2566,CRLF2-METH,Gene-METH
2567,CRTC2-METH,Gene-METH
2568,CSF1-METH,Gene-METH
2569,CSF1R-METH,Gene-METH
2570,CSF2-METH,Gene-METH
2571,CSF2RA-METH,Gene-METH
2572,CSF2RB-METH,Gene-METH
2573,CSF3-METH,Gene-METH
2574,CSF3R-METH,Gene-METH
2575,CSH1-METH,Gene-METH
2576,CSH2-METH,Gene-METH
2577,CSN2-METH,Gene-METH
2578,CSNK1A1-METH,Gene-METH
2579,CSNK1A1L-METH,Gene-METH
2580,CSNK1D-METH,Gene-METH
2581,CSNK1E-METH,Gene-METH
2582,CSNK1G1-METH,Gene-METH
2583,CSNK1G2-METH,Gene-METH
2584,CSNK1G3-METH,Gene-METH
2585,CSNK2A1-METH,Gene-METH
2586,CSNK2A2-METH,Gene-METH
2587,CSNK2A3-METH,Gene-METH
2588,CSNK2B-METH,Gene-METH
2589,CTBP1-METH,Gene-METH
2590,CTBP2-METH,Gene-METH
2591,CTF1-METH,Gene-METH
2592,CTLA4-METH,Gene-METH
2593,CTNNA1-METH,Gene-METH
2594,CTNNA2-METH,Gene-METH
2595,CTNNA3-METH,Gene-METH
2596,CTNNB1-METH,Gene-METH
2597,CTNNBIP1-METH,Gene-METH
2598,CTNND1-METH,Gene-METH
2599,CTNND2-METH,Gene-METH
2600,CTSB-METH,Gene-METH
2601,CTSD-METH,Gene-METH
2602,CUL1-METH,Gene-METH
2603,CUL3-METH,Gene-METH
2604,CX3CL1-METH,Gene-METH
2605,CX3CR1-METH,Gene-METH
2606,CXCL1-METH,Gene-METH
2607,CXCL10-METH,Gene-METH
2608,CXCL11-METH,Gene-METH
2609,CXCL12-METH,Gene-METH
2610,CXCL13-METH,Gene-METH
2611,CXCL14-METH,Gene-METH
2612,CXCL16-METH,Gene-METH
2613,CXCL2-METH,Gene-METH
2614,CXCL3-METH,Gene-METH
2615,CXCL5-METH,Gene-METH
2616,CXCL6-METH,Gene-METH
2617,CXCL8-METH,Gene-METH
2618,CXCL9-METH,Gene-METH
2619,CXCR1-METH,Gene-METH
2620,CXCR2-METH,Gene-METH
2621,CXCR3-METH,Gene-METH
2622,CXCR4-METH,Gene-METH
2623,CXCR5-METH,Gene-METH
2624,CXCR6-METH,Gene-METH
2625,CXXC4-METH,Gene-METH
2626,CYBA-METH,Gene-METH
2627,CYBB-METH,Gene-METH
2628,CYCS-METH,Gene-METH
2629,CYLD-METH,Gene-METH
2630,CYP17A1-METH,Gene-METH
2631,CYP27A1-METH,Gene-METH
2632,CYP7A1-METH,Gene-METH
2633,CYP8B1-METH,Gene-METH
2634,CYSLTR1-METH,Gene-METH
2635,CYSLTR2-METH,Gene-METH
2636,CYTH1-METH,Gene-METH
2637,CYTH2-METH,Gene-METH
2638,CYTH3-METH,Gene-METH
2639,CYTH4-METH,Gene-METH
2640,DAAM1-METH,Gene-METH
2641,DAAM2-METH,Gene-METH
2642,DAB2IP-METH,Gene-METH
2643,DAPP1-METH,Gene-METH
2644,DAXX-METH,Gene-METH
2645,DBI-METH,Gene-METH
2646,DCHS1-METH,Gene-METH
2647,DCHS2-METH,Gene-METH
2648,DCN-METH,Gene-METH
2649,DDB2-METH,Gene-METH
2650,DDIT3-METH,Gene-METH
2651,DDIT4-METH,Gene-METH
2652,DDX3X-METH,Gene-METH
2653,DDX58-METH,Gene-METH
2654,DEFB4A-METH,Gene-METH
2655,DEFB4B-METH,Gene-METH
2656,DEPDC5-METH,Gene-METH
2657,DEPTOR-METH,Gene-METH
2658,DHH-METH,Gene-METH
2659,DHX33-METH,Gene-METH
2660,DHX58-METH,Gene-METH
2661,DIAPH1-METH,Gene-METH
2662,DISP1-METH,Gene-METH
2663,DKK1-METH,Gene-METH
2664,DKK2-METH,Gene-METH
2665,DKK4-METH,Gene-METH
2666,DLG1-METH,Gene-METH
2667,DLG2-METH,Gene-METH
2668,DLG3-METH,Gene-METH
2669,DLG4-METH,Gene-METH
2670,DLG5-METH,Gene-METH
2671,DLL1-METH,Gene-METH
2672,DLL3-METH,Gene-METH
2673,DLL4-METH,Gene-METH
2674,DNM1L-METH,Gene-METH
2675,DOCK2-METH,Gene-METH
2676,DOCK4-METH,Gene-METH
2677,DRD1-METH,Gene-METH
2678,DRD2-METH,Gene-METH
2679,DRD5-METH,Gene-METH
2680,DTX1-METH,Gene-METH
2681,DTX2-METH,Gene-METH
2682,DTX3-METH,Gene-METH
2683,DTX3L-METH,Gene-METH
2684,DTX4-METH,Gene-METH
2685,DUSP1-METH,Gene-METH
2686,DUSP10-METH,Gene-METH
2687,DUSP16-METH,Gene-METH
2688,DUSP2-METH,Gene-METH
2689,DUSP3-METH,Gene-METH
2690,DUSP4-METH,Gene-METH
2691,DUSP5-METH,Gene-METH
2692,DUSP6-METH,Gene-METH
2693,DUSP7-METH,Gene-METH
2694,DUSP8-METH,Gene-METH
2695,DUSP9-METH,Gene-METH
2696,DVL1-METH,Gene-METH
2697,DVL2-METH,Gene-METH
2698,DVL3-METH,Gene-METH
2699,E2F4-METH,Gene-METH
2700,E2F5-METH,Gene-METH
2701,EBAG9-METH,Gene-METH
2702,ECSIT-METH,Gene-METH
2703,EDA-METH,Gene-METH
2704,EDA2R-METH,Gene-METH
2705,EDAR-METH,Gene-METH
2706,EDARADD-METH,Gene-METH
2707,EDN1-METH,Gene-METH
2708,EDN2-METH,Gene-METH
2709,EDN3-METH,Gene-METH
2710,EDNRA-METH,Gene-METH
2711,EDNRB-METH,Gene-METH
2712,EEF2-METH,Gene-METH
2713,EEF2K-METH,Gene-METH
2714,EFCAB7-METH,Gene-METH
2715,EFNA1-METH,Gene-METH
2716,EFNA2-METH,Gene-METH
2717,EFNA3-METH,Gene-METH
2718,EFNA4-METH,Gene-METH
2719,EFNA5-METH,Gene-METH
2720,EGF-METH,Gene-METH
2721,EGFR-METH,Gene-METH
2722,EGLN1-METH,Gene-METH
2723,EGLN2-METH,Gene-METH
2724,EGLN3-METH,Gene-METH
2725,EGR1-METH,Gene-METH
2726,EGR2-METH,Gene-METH
2727,EGR3-METH,Gene-METH
2728,EHHADH-METH,Gene-METH
2729,EI24-METH,Gene-METH
2730,EIF4B-METH,Gene-METH
2731,EIF4E-METH,Gene-METH
2732,EIF4E1B-METH,Gene-METH
2733,EIF4E2-METH,Gene-METH
2734,EIF4EBP1-METH,Gene-METH
2735,ELAVL1-METH,Gene-METH
2736,ELF5-METH,Gene-METH
2737,ELK1-METH,Gene-METH
2738,ELK4-METH,Gene-METH
2739,ELMO1-METH,Gene-METH
2740,ELOB-METH,Gene-METH
2741,ELOC-METH,Gene-METH
2742,ENAH-METH,Gene-METH
2743,ENO1-METH,Gene-METH
2744,ENO2-METH,Gene-METH
2745,ENO3-METH,Gene-METH
2746,ENO4-METH,Gene-METH
2747,EP300-METH,Gene-METH
2748,EPHA2-METH,Gene-METH
2749,EPO-METH,Gene-METH
2750,EPOR-METH,Gene-METH
2751,ERBB2-METH,Gene-METH
2752,ERBB3-METH,Gene-METH
2753,ERBB4-METH,Gene-METH
2754,ERBIN-METH,Gene-METH
2755,EREG-METH,Gene-METH
2756,ESR1-METH,Gene-METH
2757,ESR2-METH,Gene-METH
2758,ESRRB-METH,Gene-METH
2759,ETS1-METH,Gene-METH
2760,ETS2-METH,Gene-METH
2761,EVC-METH,Gene-METH
2762,EVC2-METH,Gene-METH
2763,EVL-METH,Gene-METH
2764,EXOC2-METH,Gene-METH
2765,EXOC7-METH,Gene-METH
2766,F2-METH,Gene-METH
2767,F2R-METH,Gene-METH
2768,F2RL3-METH,Gene-METH
2769,F3-METH,Gene-METH
2770,FABP1-METH,Gene-METH
2771,FABP3-METH,Gene-METH
2772,FABP4-METH,Gene-METH
2773,FADD-METH,Gene-METH
2774,FADS2-METH,Gene-METH
2775,FARP2-METH,Gene-METH
2776,FAS-METH,Gene-METH
2777,FASLG-METH,Gene-METH
2778,FASN-METH,Gene-METH
2779,FAT4-METH,Gene-METH
2780,FBP1-METH,Gene-METH
2781,FBP2-METH,Gene-METH
2782,FBXO25-METH,Gene-METH
2783,FBXO32-METH,Gene-METH
2784,FBXW11-METH,Gene-METH
2785,FCER1A-METH,Gene-METH
2786,FCER1G-METH,Gene-METH
2787,FCGR2B-METH,Gene-METH
2788,FFAR2-METH,Gene-METH
2789,FGF1-METH,Gene-METH
2790,FGF10-METH,Gene-METH
2791,FGF16-METH,Gene-METH
2792,FGF17-METH,Gene-METH
2793,FGF18-METH,Gene-METH
2794,FGF19-METH,Gene-METH
2795,FGF2-METH,Gene-METH
2796,FGF20-METH,Gene-METH
2797,FGF21-METH,Gene-METH
2798,FGF22-METH,Gene-METH
2799,FGF23-METH,Gene-METH
2800,FGF3-METH,Gene-METH
2801,FGF4-METH,Gene-METH
2802,FGF5-METH,Gene-METH
2803,FGF6-METH,Gene-METH
2804,FGF7-METH,Gene-METH
2805,FGF8-METH,Gene-METH
2806,FGF9-METH,Gene-METH
2807,FGFR1-METH,Gene-METH
2808,FGFR2-METH,Gene-METH
2809,FGFR3-METH,Gene-METH
2810,FGFR4-METH,Gene-METH
2811,FGR-METH,Gene-METH
2812,FHL1-METH,Gene-METH
2813,FLCN-METH,Gene-METH
2814,FLNA-METH,Gene-METH
2815,FLNB-METH,Gene-METH
2816,FLNC-METH,Gene-METH
2817,FLOT1-METH,Gene-METH
2818,FLOT2-METH,Gene-METH
2819,FLT1-METH,Gene-METH
2820,FLT3-METH,Gene-METH
2821,FLT3LG-METH,Gene-METH
2822,FLT4-METH,Gene-METH
2823,FMOD-METH,Gene-METH
2824,FN1-METH,Gene-METH
2825,FNIP1-METH,Gene-METH
2826,FNIP2-METH,Gene-METH
2827,FOS-METH,Gene-METH
2828,FOSB-METH,Gene-METH
2829,FOSL1-METH,Gene-METH
2830,FOXO1-METH,Gene-METH
2831,FOXO3-METH,Gene-METH
2832,FOXO4-METH,Gene-METH
2833,FOXO6-METH,Gene-METH
2834,FPR1-METH,Gene-METH
2835,FRAT1-METH,Gene-METH
2836,FRAT2-METH,Gene-METH
2837,FRMD1-METH,Gene-METH
2838,FRMD6-METH,Gene-METH
2839,FRS2-METH,Gene-METH
2840,FSHB-METH,Gene-METH
2841,FSHR-METH,Gene-METH
2842,FST-METH,Gene-METH
2843,FXYD1-METH,Gene-METH
2844,FXYD2-METH,Gene-METH
2845,FYB1-METH,Gene-METH
2846,FYN-METH,Gene-METH
2847,FZD1-METH,Gene-METH
2848,FZD10-METH,Gene-METH
2849,FZD2-METH,Gene-METH
2850,FZD3-METH,Gene-METH
2851,FZD4-METH,Gene-METH
2852,FZD5-METH,Gene-METH
2853,FZD6-METH,Gene-METH
2854,FZD7-METH,Gene-METH
2855,FZD8-METH,Gene-METH
2856,FZD9-METH,Gene-METH
2857,G6PC1-METH,Gene-METH
2858,G6PC2-METH,Gene-METH
2859,G6PC3-METH,Gene-METH
2860,GAB1-METH,Gene-METH
2861,GAB2-METH,Gene-METH
2862,GABARAP-METH,Gene-METH
2863,GABARAPL1-METH,Gene-METH
2864,GABARAPL2-METH,Gene-METH
2865,GABBR1-METH,Gene-METH
2866,GABBR2-METH,Gene-METH
2867,GADD45A-METH,Gene-METH
2868,GADD45B-METH,Gene-METH
2869,GADD45G-METH,Gene-METH
2870,GALT-METH,Gene-METH
2871,GAPDH-METH,Gene-METH
2872,GAS1-METH,Gene-METH
2873,GATA4-METH,Gene-METH
2874,GCG-METH,Gene-METH
2875,GCGR-METH,Gene-METH
2876,GCK-METH,Gene-METH
2877,GDF5-METH,Gene-METH
2878,GDF6-METH,Gene-METH
2879,GDF7-METH,Gene-METH
2880,GDNF-METH,Gene-METH
2881,GFAP-METH,Gene-METH
2882,GH1-METH,Gene-METH
2883,GH2-METH,Gene-METH
2884,GHR-METH,Gene-METH
2885,GHRL-METH,Gene-METH
2886,GHSR-METH,Gene-METH
2887,GIP-METH,Gene-METH
2888,GIPR-METH,Gene-METH
2889,GK-METH,Gene-METH
2890,GK2-METH,Gene-METH
2891,GLI1-METH,Gene-METH
2892,GLI2-METH,Gene-METH
2893,GLI3-METH,Gene-METH
2894,GLP1R-METH,Gene-METH
2895,GNA11-METH,Gene-METH
2896,GNA12-METH,Gene-METH
2897,GNA13-METH,Gene-METH
2898,GNA14-METH,Gene-METH
2899,GNA15-METH,Gene-METH
2900,GNAI1-METH,Gene-METH
2901,GNAI2-METH,Gene-METH
2902,GNAI3-METH,Gene-METH
2903,GNAL-METH,Gene-METH
2904,GNAO1-METH,Gene-METH
2905,GNAQ-METH,Gene-METH
2906,GNAS-METH,Gene-METH
2907,GNB1-METH,Gene-METH
2908,GNB2-METH,Gene-METH
2909,GNB3-METH,Gene-METH
2910,GNB4-METH,Gene-METH
2911,GNB5-METH,Gene-METH
2912,GNG10-METH,Gene-METH
2913,GNG11-METH,Gene-METH
2914,GNG12-METH,Gene-METH
2915,GNG13-METH,Gene-METH
2916,GNG2-METH,Gene-METH
2917,GNG3-METH,Gene-METH
2918,GNG4-METH,Gene-METH
2919,GNG5-METH,Gene-METH
2920,GNG7-METH,Gene-METH
2921,GNG8-METH,Gene-METH
2922,GNGT1-METH,Gene-METH
2923,GNGT2-METH,Gene-METH
2924,GNRH1-METH,Gene-METH
2925,GNRH2-METH,Gene-METH
2926,GNRHR-METH,Gene-METH
2927,GPC4-METH,Gene-METH
2928,GPER1-METH,Gene-METH
2929,GPR119-METH,Gene-METH
2930,GPR161-METH,Gene-METH
2931,GPRC6A-METH,Gene-METH
2932,GRAP2-METH,Gene-METH
2933,GRB10-METH,Gene-METH
2934,GRB2-METH,Gene-METH
2935,GREM1-METH,Gene-METH
2936,GREM2-METH,Gene-METH
2937,GRIA1-METH,Gene-METH
2938,GRIA2-METH,Gene-METH
2939,GRIA3-METH,Gene-METH
2940,GRIA4-METH,Gene-METH
2941,GRIN1-METH,Gene-METH
2942,GRIN2A-METH,Gene-METH
2943,GRIN2B-METH,Gene-METH
2944,GRIN2C-METH,Gene-METH
2945,GRIN2D-METH,Gene-METH
2946,GRIN3A-METH,Gene-METH
2947,GRIN3B-METH,Gene-METH
2948,GRK1-METH,Gene-METH
2949,GRK2-METH,Gene-METH
2950,GRK3-METH,Gene-METH
2951,GRK4-METH,Gene-METH
2952,GRK5-METH,Gene-METH
2953,GRK6-METH,Gene-METH
2954,GRK7-METH,Gene-METH
2955,GRM1-METH,Gene-METH
2956,GRM2-METH,Gene-METH
2957,GRM3-METH,Gene-METH
2958,GRM4-METH,Gene-METH
2959,GRM5-METH,Gene-METH
2960,GRM6-METH,Gene-METH
2961,GRM7-METH,Gene-METH
2962,GRM8-METH,Gene-METH
2963,GRPR-METH,Gene-METH
2964,GSDMD-METH,Gene-METH
2965,GSK3A-METH,Gene-METH
2966,GSK3B-METH,Gene-METH
2967,GTF2I-METH,Gene-METH
2968,GTF2IRD1-METH,Gene-METH
2969,GTSE1-METH,Gene-METH
2970,GUCY1A1-METH,Gene-METH
2971,GUCY1A2-METH,Gene-METH
2972,GUCY1B1-METH,Gene-METH
2973,GYS1-METH,Gene-METH
2974,GYS2-METH,Gene-METH
2975,HAMP-METH,Gene-METH
2976,HBEGF-METH,Gene-METH
