Gene_num,Gene_name,NodeType
2202,ATP6V1G3-METH,Gene-METH
2203,ATP6V1H-METH,Gene-METH
2204,ATR-METH,Gene-METH
2205,ATXN1-METH,Gene-METH
2206,ATXN1L-METH,Gene-METH
2207,AVP-METH,Gene-METH
2208,AVPR1A-METH,Gene-METH
2209,AVPR1B-METH,Gene-METH
2210,AVPR2-METH,Gene-METH
2211,AXIN1-METH,Gene-METH
2212,AXIN2-METH,Gene-METH
2213,AZI2-METH,Gene-METH
2214,BAD-METH,Gene-METH
2215,BAG4-METH,Gene-METH
2216,BAMBI-METH,Gene-METH
2217,BAX-METH,Gene-METH
2218,BBC3-METH,Gene-METH
2219,BCAR1-METH,Gene-METH
2220,BCL10-METH,Gene-METH
2221,BCL2-METH,Gene-METH
2222,BCL2A1-METH,Gene-METH
2223,BCL2L1-METH,Gene-METH
2224,BCL2L11-METH,Gene-METH
2225,BCL3-METH,Gene-METH
2226,BCL6-METH,Gene-METH
2227,BDKRB1-METH,Gene-METH
2228,BDKRB2-METH,Gene-METH
2229,BDNF-METH,Gene-METH
2230,BECN1-METH,Gene-METH
2231,BID-METH,Gene-METH
2232,BIRC2-METH,Gene-METH
2233,BIRC3-METH,Gene-METH
2234,BIRC5-METH,Gene-METH
2235,BLNK-METH,Gene-METH
2236,BMP2-METH,Gene-METH
2237,BMP4-METH,Gene-METH
2238,BMP5-METH,Gene-METH
2239,BMP6-METH,Gene-METH
2240,BMP7-METH,Gene-METH
2241,BMP8A-METH,Gene-METH
2242,BMP8B-METH,Gene-METH
2243,BMPR1A-METH,Gene-METH
2244,BMPR1B-METH,Gene-METH
2245,BMPR2-METH,Gene-METH
2246,BNIP3-METH,Gene-METH
2247,BOC-METH,Gene-METH
2248,BRAF-METH,Gene-METH
2249,BRAP-METH,Gene-METH
2250,BRCA1-METH,Gene-METH
2251,BRCC3-METH,Gene-METH
2252,BTC-METH,Gene-METH
2253,BTK-METH,Gene-METH
2254,BTRC-METH,Gene-METH
2255,CAB39-METH,Gene-METH
2256,CAB39L-METH,Gene-METH
2257,CACNA1A-METH,Gene-METH
2258,CACNA1B-METH,Gene-METH
2259,CACNA1C-METH,Gene-METH
2260,CACNA1D-METH,Gene-METH
2261,CACNA1E-METH,Gene-METH
2262,CACNA1F-METH,Gene-METH
2263,CACNA1G-METH,Gene-METH
2264,CACNA1H-METH,Gene-METH
2265,CACNA1I-METH,Gene-METH
2266,CACNA1S-METH,Gene-METH
2267,CACNA2D1-METH,Gene-METH
2268,CACNA2D2-METH,Gene-METH
2269,CACNA2D3-METH,Gene-METH
2270,CACNA2D4-METH,Gene-METH
2271,CACNB1-METH,Gene-METH
2272,CACNB2-METH,Gene-METH
2273,CACNB3-METH,Gene-METH
2274,CACNB4-METH,Gene-METH
2275,CACNG1-METH,Gene-METH
2276,CACNG2-METH,Gene-METH
2277,CACNG3-METH,Gene-METH
2278,CACNG4-METH,Gene-METH
2279,CACNG5-METH,Gene-METH
2280,CACNG6-METH,Gene-METH
2281,CACNG7-METH,Gene-METH
2282,CACNG8-METH,Gene-METH
2283,CACYBP-METH,Gene-METH
2284,CALM1-METH,Gene-METH
2285,CALM2-METH,Gene-METH
2286,CALM3-METH,Gene-METH
2287,CALML3-METH,Gene-METH
2288,CALML4-METH,Gene-METH
2289,CALML5-METH,Gene-METH
2290,CALML6-METH,Gene-METH
2291,CAMK1-METH,Gene-METH
2292,CAMK1D-METH,Gene-METH
2293,CAMK1G-METH,Gene-METH
2294,CAMK2A-METH,Gene-METH
2295,CAMK2B-METH,Gene-METH
2296,CAMK2D-METH,Gene-METH
2297,CAMK2G-METH,Gene-METH
2298,CAMK4-METH,Gene-METH
2299,CAMKK2-METH,Gene-METH
2300,CAMP-METH,Gene-METH
2301,CARD10-METH,Gene-METH
2302,CARD11-METH,Gene-METH
2303,CARD14-METH,Gene-METH
2304,CARD16-METH,Gene-METH
2305,CARD17-METH,Gene-METH
2306,CARD18-METH,Gene-METH
2307,CARD6-METH,Gene-METH
2308,CARD8-METH,Gene-METH
2309,CARD9-METH,Gene-METH
2310,CASP1-METH,Gene-METH
2311,CASP10-METH,Gene-METH
2312,CASP12-METH,Gene-METH
2313,CASP3-METH,Gene-METH
2314,CASP4-METH,Gene-METH
2315,CASP5-METH,Gene-METH
2316,CASP7-METH,Gene-METH
2317,CASP8-METH,Gene-METH
2318,CASP9-METH,Gene-METH
2319,CASQ1-METH,Gene-METH
2320,CASQ2-METH,Gene-METH
2321,CASR-METH,Gene-METH
2322,CAT-METH,Gene-METH
2323,CBL-METH,Gene-METH
2324,CBLB-METH,Gene-METH
2325,CCKAR-METH,Gene-METH
2326,CCKBR-METH,Gene-METH
2327,CCL1-METH,Gene-METH
2328,CCL11-METH,Gene-METH
2329,CCL13-METH,Gene-METH
2330,CCL14-METH,Gene-METH
2331,CCL15-METH,Gene-METH
2332,CCL16-METH,Gene-METH
2333,CCL18-METH,Gene-METH
2334,CCL19-METH,Gene-METH
2335,CCL2-METH,Gene-METH
2336,CCL20-METH,Gene-METH
2337,CCL21-METH,Gene-METH
2338,CCL22-METH,Gene-METH
2339,CCL23-METH,Gene-METH
2340,CCL24-METH,Gene-METH
2341,CCL25-METH,Gene-METH
2342,CCL26-METH,Gene-METH
2343,CCL27-METH,Gene-METH
2344,CCL28-METH,Gene-METH
2345,CCL3-METH,Gene-METH
2346,CCL4-METH,Gene-METH
2347,CCL5-METH,Gene-METH
2348,CCL7-METH,Gene-METH
2349,CCL8-METH,Gene-METH
2350,CCNA1-METH,Gene-METH
2351,CCNA2-METH,Gene-METH
2352,CCNB1-METH,Gene-METH
2353,CCNB2-METH,Gene-METH
2354,CCNB3-METH,Gene-METH
2355,CCND1-METH,Gene-METH
2356,CCND2-METH,Gene-METH
2357,CCND3-METH,Gene-METH
2358,CCNE1-METH,Gene-METH
2359,CCNE2-METH,Gene-METH
2360,CCNG1-METH,Gene-METH
2361,CCNG2-METH,Gene-METH
2362,CCR1-METH,Gene-METH
2363,CCR10-METH,Gene-METH
2364,CCR2-METH,Gene-METH
2365,CCR3-METH,Gene-METH
2366,CCR4-METH,Gene-METH
2367,CCR5-METH,Gene-METH
2368,CCR6-METH,Gene-METH
2369,CCR7-METH,Gene-METH
2370,CCR8-METH,Gene-METH
2371,CCR9-METH,Gene-METH
2372,CD14-METH,Gene-METH
2373,CD19-METH,Gene-METH
2374,CD209-METH,Gene-METH
2375,CD22-METH,Gene-METH
2376,CD247-METH,Gene-METH
2377,CD28-METH,Gene-METH
2378,CD36-METH,Gene-METH
2379,CD38-METH,Gene-METH
2380,CD3E-METH,Gene-METH
2381,CD4-METH,Gene-METH
2382,CD40-METH,Gene-METH
2383,CD40LG-METH,Gene-METH
2384,CD72-METH,Gene-METH
2385,CD79A-METH,Gene-METH
2386,CD79B-METH,Gene-METH
2387,CD80-METH,Gene-METH
2388,CD82-METH,Gene-METH
2389,CD86-METH,Gene-METH
2390,CD8A-METH,Gene-METH
2391,CD8B-METH,Gene-METH
2392,CDC25B-METH,Gene-METH
2393,CDC37-METH,Gene-METH
2394,CDC42-METH,Gene-METH
2395,CDH1-METH,Gene-METH
2396,CDK1-METH,Gene-METH
2397,CDK2-METH,Gene-METH
2398,CDK4-METH,Gene-METH
2399,CDK6-METH,Gene-METH
2400,CDKN1A-METH,Gene-METH
2401,CDKN1B-METH,Gene-METH
2402,CDKN2A-METH,Gene-METH
2403,CDKN2B-METH,Gene-METH
2404,CDKN2D-METH,Gene-METH
2405,CDON-METH,Gene-METH
2406,CEBPB-METH,Gene-METH
2407,CER1-METH,Gene-METH
2408,CFLAR-METH,Gene-METH
2409,CFTR-METH,Gene-METH
2410,CGA-METH,Gene-METH
2411,CHAD-METH,Gene-METH
2412,CHD8-METH,Gene-METH
2413,CHEK1-METH,Gene-METH
2414,CHEK2-METH,Gene-METH
2415,CHRD-METH,Gene-METH
2416,CHRM1-METH,Gene-METH
2417,CHRM2-METH,Gene-METH
2418,CHRM3-METH,Gene-METH
2419,CHRM5-METH,Gene-METH
2420,CHRNA7-METH,Gene-METH
2421,CHUK-METH,Gene-METH
2422,CIR1-METH,Gene-METH
2423,CISH-METH,Gene-METH
2424,CLEC1B-METH,Gene-METH
2425,CLEC4D-METH,Gene-METH
2426,CLEC4E-METH,Gene-METH
2427,CLEC4M-METH,Gene-METH
2428,CLEC7A-METH,Gene-METH
2429,CLIP1-METH,Gene-METH
2430,CNGA1-METH,Gene-METH
2431,CNGA2-METH,Gene-METH
2432,CNGA3-METH,Gene-METH
2433,CNGA4-METH,Gene-METH
2434,CNGB1-METH,Gene-METH
2435,CNGB3-METH,Gene-METH
2436,CNR1-METH,Gene-METH
2437,CNTF-METH,Gene-METH
2438,CNTFR-METH,Gene-METH
2439,COL1A1-METH,Gene-METH
2440,COL1A2-METH,Gene-METH
2441,COL2A1-METH,Gene-METH
2442,COL3A1-METH,Gene-METH
2443,COL4A1-METH,Gene-METH
2444,COL4A2-METH,Gene-METH
2445,COL4A3-METH,Gene-METH
2446,COL4A4-METH,Gene-METH
2447,COL4A5-METH,Gene-METH
2448,COL4A6-METH,Gene-METH
2449,COL6A1-METH,Gene-METH
2450,COL6A2-METH,Gene-METH
2451,COL6A3-METH,Gene-METH
2452,COL6A5-METH,Gene-METH
2453,COL6A6-METH,Gene-METH
2454,COL9A1-METH,Gene-METH
2455,COL9A2-METH,Gene-METH
2456,COL9A3-METH,Gene-METH
2457,COMP-METH,Gene-METH
2458,CPT1A-METH,Gene-METH
2459,CPT1B-METH,Gene-METH
2460,CPT1C-METH,Gene-METH
2461,CPT2-METH,Gene-METH
2462,CREB1-METH,Gene-METH
2463,CREB3-METH,Gene-METH
2464,CREB3L1-METH,Gene-METH
2465,CREB3L2-METH,Gene-METH
2466,CREB3L3-METH,Gene-METH
2467,CREB3L4-METH,Gene-METH
2468,CREB5-METH,Gene-METH
2469,CREBBP-METH,Gene-METH
2470,CRK-METH,Gene-METH
2471,CRKL-METH,Gene-METH
2472,CRTC2-METH,Gene-METH
2473,CSF1-METH,Gene-METH
2474,CSF1R-METH,Gene-METH
2475,CSF2-METH,Gene-METH
2476,CSF2RB-METH,Gene-METH
2477,CSF3-METH,Gene-METH
2478,CSF3R-METH,Gene-METH
2479,CSH1-METH,Gene-METH
2480,CSH2-METH,Gene-METH
2481,CSN2-METH,Gene-METH
2482,CSNK1A1-METH,Gene-METH
2483,CSNK1A1L-METH,Gene-METH
2484,CSNK1D-METH,Gene-METH
2485,CSNK1E-METH,Gene-METH
2486,CSNK1G1-METH,Gene-METH
2487,CSNK1G2-METH,Gene-METH
2488,CSNK1G3-METH,Gene-METH
2489,CSNK2A1-METH,Gene-METH
2490,CSNK2A2-METH,Gene-METH
2491,CSNK2B-METH,Gene-METH
2492,CTBP1-METH,Gene-METH
2493,CTBP2-METH,Gene-METH
2494,CTF1-METH,Gene-METH
2495,CTLA4-METH,Gene-METH
2496,CTNNA1-METH,Gene-METH
2497,CTNNA2-METH,Gene-METH
2498,CTNNA3-METH,Gene-METH
2499,CTNNB1-METH,Gene-METH
2500,CTNNBIP1-METH,Gene-METH
2501,CTNND1-METH,Gene-METH
2502,CTNND2-METH,Gene-METH
2503,CTSB-METH,Gene-METH
2504,CTSD-METH,Gene-METH
2505,CUL1-METH,Gene-METH
2506,CUL3-METH,Gene-METH
2507,CX3CL1-METH,Gene-METH
2508,CX3CR1-METH,Gene-METH
2509,CXCL1-METH,Gene-METH
2510,CXCL10-METH,Gene-METH
2511,CXCL11-METH,Gene-METH
2512,CXCL12-METH,Gene-METH
2513,CXCL13-METH,Gene-METH
2514,CXCL14-METH,Gene-METH
2515,CXCL16-METH,Gene-METH
2516,CXCL2-METH,Gene-METH
2517,CXCL3-METH,Gene-METH
2518,CXCL5-METH,Gene-METH
2519,CXCL6-METH,Gene-METH
2520,CXCR1-METH,Gene-METH
2521,CXCR2-METH,Gene-METH
2522,CXCR3-METH,Gene-METH
2523,CXCR4-METH,Gene-METH
2524,CXCR5-METH,Gene-METH
2525,CXCR6-METH,Gene-METH
2526,CXXC4-METH,Gene-METH
2527,CYBA-METH,Gene-METH
2528,CYCS-METH,Gene-METH
2529,CYLD-METH,Gene-METH
2530,CYP17A1-METH,Gene-METH
2531,CYP27A1-METH,Gene-METH
2532,CYP7A1-METH,Gene-METH
2533,CYP8B1-METH,Gene-METH
2534,CYSLTR1-METH,Gene-METH
2535,CYSLTR2-METH,Gene-METH
2536,CYTH1-METH,Gene-METH
2537,CYTH2-METH,Gene-METH
2538,CYTH3-METH,Gene-METH
2539,CYTH4-METH,Gene-METH
2540,DAAM1-METH,Gene-METH
2541,DAAM2-METH,Gene-METH
2542,DAB2IP-METH,Gene-METH
2543,DAPP1-METH,Gene-METH
2544,DAXX-METH,Gene-METH
2545,DBI-METH,Gene-METH
2546,DCHS1-METH,Gene-METH
2547,DCHS2-METH,Gene-METH
2548,DCN-METH,Gene-METH
2549,DDB2-METH,Gene-METH
2550,DDIT3-METH,Gene-METH
2551,DDIT4-METH,Gene-METH
2552,DDX3X-METH,Gene-METH
2553,DDX58-METH,Gene-METH
2554,DEFB4A-METH,Gene-METH
2555,DEFB4B-METH,Gene-METH
2556,DEPDC5-METH,Gene-METH
2557,DEPTOR-METH,Gene-METH
2558,DHH-METH,Gene-METH
2559,DHX33-METH,Gene-METH
2560,DHX58-METH,Gene-METH
2561,DIAPH1-METH,Gene-METH
2562,DISP1-METH,Gene-METH
2563,DKK1-METH,Gene-METH
2564,DKK2-METH,Gene-METH
2565,DKK4-METH,Gene-METH
2566,DLG1-METH,Gene-METH
2567,DLG2-METH,Gene-METH
2568,DLG3-METH,Gene-METH
2569,DLG4-METH,Gene-METH
2570,DLG5-METH,Gene-METH
2571,DLL1-METH,Gene-METH
2572,DLL3-METH,Gene-METH
2573,DLL4-METH,Gene-METH
2574,DNM1L-METH,Gene-METH
2575,DOCK2-METH,Gene-METH
2576,DOCK4-METH,Gene-METH
2577,DRD1-METH,Gene-METH
2578,DRD2-METH,Gene-METH
2579,DRD5-METH,Gene-METH
2580,DTX1-METH,Gene-METH
2581,DTX2-METH,Gene-METH
2582,DTX3-METH,Gene-METH
2583,DTX3L-METH,Gene-METH
2584,DTX4-METH,Gene-METH
2585,DUSP1-METH,Gene-METH
2586,DUSP10-METH,Gene-METH
2587,DUSP16-METH,Gene-METH
2588,DUSP2-METH,Gene-METH
2589,DUSP3-METH,Gene-METH
2590,DUSP4-METH,Gene-METH
2591,DUSP5-METH,Gene-METH
2592,DUSP6-METH,Gene-METH
2593,DUSP7-METH,Gene-METH
2594,DUSP8-METH,Gene-METH
2595,DUSP9-METH,Gene-METH
2596,DVL1-METH,Gene-METH
2597,DVL2-METH,Gene-METH
2598,DVL3-METH,Gene-METH
2599,E2F4-METH,Gene-METH
2600,E2F5-METH,Gene-METH
2601,EBAG9-METH,Gene-METH
2602,ECSIT-METH,Gene-METH
2603,EDA-METH,Gene-METH
2604,EDA2R-METH,Gene-METH
2605,EDAR-METH,Gene-METH
2606,EDARADD-METH,Gene-METH
2607,EDN1-METH,Gene-METH
2608,EDN2-METH,Gene-METH
2609,EDN3-METH,Gene-METH
2610,EDNRA-METH,Gene-METH
2611,EDNRB-METH,Gene-METH
2612,EEF2-METH,Gene-METH
2613,EEF2K-METH,Gene-METH
2614,EFCAB7-METH,Gene-METH
2615,EFNA1-METH,Gene-METH
2616,EFNA2-METH,Gene-METH
2617,EFNA3-METH,Gene-METH
2618,EFNA5-METH,Gene-METH
2619,EGF-METH,Gene-METH
2620,EGFR-METH,Gene-METH
2621,EGLN1-METH,Gene-METH
2622,EGLN2-METH,Gene-METH
2623,EGLN3-METH,Gene-METH
2624,EGR1-METH,Gene-METH
2625,EGR2-METH,Gene-METH
2626,EGR3-METH,Gene-METH
2627,EHHADH-METH,Gene-METH
2628,EI24-METH,Gene-METH
2629,EIF4B-METH,Gene-METH
2630,EIF4E-METH,Gene-METH
2631,EIF4E2-METH,Gene-METH
2632,EIF4EBP1-METH,Gene-METH
2633,ELAVL1-METH,Gene-METH
2634,ELF5-METH,Gene-METH
2635,ELK1-METH,Gene-METH
2636,ELK4-METH,Gene-METH
2637,ELMO1-METH,Gene-METH
2638,ENAH-METH,Gene-METH
2639,ENO1-METH,Gene-METH
2640,ENO2-METH,Gene-METH
2641,ENO3-METH,Gene-METH
2642,ENO4-METH,Gene-METH
2643,EP300-METH,Gene-METH
2644,EPHA2-METH,Gene-METH
2645,EPO-METH,Gene-METH
2646,EPOR-METH,Gene-METH
2647,ERBB2-METH,Gene-METH
2648,ERBB3-METH,Gene-METH
2649,ERBB4-METH,Gene-METH
2650,EREG-METH,Gene-METH
2651,ESR1-METH,Gene-METH
2652,ESR2-METH,Gene-METH
2653,ESRRB-METH,Gene-METH
2654,ETS1-METH,Gene-METH
2655,ETS2-METH,Gene-METH
2656,EVC-METH,Gene-METH
2657,EVC2-METH,Gene-METH
2658,EVL-METH,Gene-METH
2659,EXOC2-METH,Gene-METH
2660,EXOC7-METH,Gene-METH
2661,F2-METH,Gene-METH
2662,F2R-METH,Gene-METH
2663,F2RL3-METH,Gene-METH
2664,F3-METH,Gene-METH
2665,FABP1-METH,Gene-METH
2666,FABP3-METH,Gene-METH
2667,FABP4-METH,Gene-METH
2668,FADD-METH,Gene-METH
2669,FADS2-METH,Gene-METH
2670,FARP2-METH,Gene-METH
2671,FAS-METH,Gene-METH
2672,FASLG-METH,Gene-METH
2673,FASN-METH,Gene-METH
2674,FAT4-METH,Gene-METH
2675,FBP1-METH,Gene-METH
2676,FBP2-METH,Gene-METH
2677,FBXO25-METH,Gene-METH
2678,FBXO32-METH,Gene-METH
2679,FBXW11-METH,Gene-METH
2680,FCER1A-METH,Gene-METH
2681,FCER1G-METH,Gene-METH
2682,FFAR2-METH,Gene-METH
2683,FGF1-METH,Gene-METH
2684,FGF10-METH,Gene-METH
2685,FGF16-METH,Gene-METH
2686,FGF17-METH,Gene-METH
2687,FGF18-METH,Gene-METH
2688,FGF19-METH,Gene-METH
2689,FGF2-METH,Gene-METH
2690,FGF20-METH,Gene-METH
2691,FGF21-METH,Gene-METH
2692,FGF22-METH,Gene-METH
2693,FGF23-METH,Gene-METH
2694,FGF3-METH,Gene-METH
2695,FGF4-METH,Gene-METH
2696,FGF5-METH,Gene-METH
2697,FGF6-METH,Gene-METH
2698,FGF7-METH,Gene-METH
2699,FGF8-METH,Gene-METH
2700,FGF9-METH,Gene-METH
2701,FGFR1-METH,Gene-METH
2702,FGFR2-METH,Gene-METH
2703,FGFR3-METH,Gene-METH
2704,FGFR4-METH,Gene-METH
2705,FGR-METH,Gene-METH
2706,FHL1-METH,Gene-METH
2707,FLCN-METH,Gene-METH
2708,FLNA-METH,Gene-METH
2709,FLNB-METH,Gene-METH
2710,FLNC-METH,Gene-METH
2711,FLOT1-METH,Gene-METH
2712,FLOT2-METH,Gene-METH
2713,FLT1-METH,Gene-METH
2714,FLT3-METH,Gene-METH
2715,FLT3LG-METH,Gene-METH
2716,FLT4-METH,Gene-METH
2717,FMOD-METH,Gene-METH
2718,FN1-METH,Gene-METH
2719,FNIP1-METH,Gene-METH
2720,FNIP2-METH,Gene-METH
2721,FOS-METH,Gene-METH
2722,FOSB-METH,Gene-METH
2723,FOSL1-METH,Gene-METH
2724,FOXO1-METH,Gene-METH
2725,FOXO3-METH,Gene-METH
2726,FOXO4-METH,Gene-METH
2727,FPR1-METH,Gene-METH
2728,FRAT1-METH,Gene-METH
2729,FRAT2-METH,Gene-METH
2730,FRMD1-METH,Gene-METH
2731,FRMD6-METH,Gene-METH
2732,FRS2-METH,Gene-METH
2733,FSHB-METH,Gene-METH
2734,FSHR-METH,Gene-METH
2735,FST-METH,Gene-METH
2736,FXYD1-METH,Gene-METH
2737,FXYD2-METH,Gene-METH
2738,FYN-METH,Gene-METH
2739,FZD1-METH,Gene-METH
2740,FZD10-METH,Gene-METH
2741,FZD2-METH,Gene-METH
2742,FZD3-METH,Gene-METH
2743,FZD4-METH,Gene-METH
2744,FZD5-METH,Gene-METH
2745,FZD6-METH,Gene-METH
2746,FZD7-METH,Gene-METH
2747,FZD8-METH,Gene-METH
2748,FZD9-METH,Gene-METH
2749,G6PC2-METH,Gene-METH
2750,G6PC3-METH,Gene-METH
2751,GAB1-METH,Gene-METH
2752,GAB2-METH,Gene-METH
2753,GABARAP-METH,Gene-METH
2754,GABARAPL1-METH,Gene-METH
2755,GABARAPL2-METH,Gene-METH
2756,GABBR1-METH,Gene-METH
2757,GABBR2-METH,Gene-METH
2758,GADD45A-METH,Gene-METH
2759,GADD45B-METH,Gene-METH
2760,GADD45G-METH,Gene-METH
2761,GALT-METH,Gene-METH
2762,GAPDH-METH,Gene-METH
2763,GAS1-METH,Gene-METH
2764,GATA4-METH,Gene-METH
2765,GCG-METH,Gene-METH
2766,GCK-METH,Gene-METH
2767,GDF5-METH,Gene-METH
2768,GDF6-METH,Gene-METH
2769,GDF7-METH,Gene-METH
2770,GDNF-METH,Gene-METH
2771,GFAP-METH,Gene-METH
2772,GH1-METH,Gene-METH
2773,GH2-METH,Gene-METH
2774,GHR-METH,Gene-METH
2775,GHRL-METH,Gene-METH
2776,GHSR-METH,Gene-METH
2777,GIP-METH,Gene-METH
2778,GIPR-METH,Gene-METH
2779,GK-METH,Gene-METH
2780,GK2-METH,Gene-METH
2781,GLI1-METH,Gene-METH
2782,GLI2-METH,Gene-METH
2783,GLI3-METH,Gene-METH
2784,GLP1R-METH,Gene-METH
2785,GNA11-METH,Gene-METH
2786,GNA12-METH,Gene-METH
2787,GNA13-METH,Gene-METH
2788,GNA14-METH,Gene-METH
2789,GNA15-METH,Gene-METH
2790,GNAI1-METH,Gene-METH
2791,GNAI2-METH,Gene-METH
2792,GNAI3-METH,Gene-METH
2793,GNAL-METH,Gene-METH
2794,GNAO1-METH,Gene-METH
2795,GNAQ-METH,Gene-METH
2796,GNAS-METH,Gene-METH
2797,GNB1-METH,Gene-METH
2798,GNB2-METH,Gene-METH
2799,GNB3-METH,Gene-METH
2800,GNB4-METH,Gene-METH
2801,GNB5-METH,Gene-METH
2802,GNG10-METH,Gene-METH
2803,GNG11-METH,Gene-METH
2804,GNG12-METH,Gene-METH
2805,GNG13-METH,Gene-METH
2806,GNG2-METH,Gene-METH
2807,GNG3-METH,Gene-METH
2808,GNG4-METH,Gene-METH
2809,GNG5-METH,Gene-METH
2810,GNG7-METH,Gene-METH
2811,GNG8-METH,Gene-METH
2812,GNGT1-METH,Gene-METH
2813,GNGT2-METH,Gene-METH
2814,GNRH1-METH,Gene-METH
2815,GNRH2-METH,Gene-METH
2816,GNRHR-METH,Gene-METH
2817,GPC4-METH,Gene-METH
2818,GPR119-METH,Gene-METH
2819,GPR161-METH,Gene-METH
2820,GPRC6A-METH,Gene-METH
2821,GRAP2-METH,Gene-METH
2822,GRB10-METH,Gene-METH
2823,GRB2-METH,Gene-METH
2824,GREM1-METH,Gene-METH
2825,GREM2-METH,Gene-METH
2826,GRIA1-METH,Gene-METH
2827,GRIA2-METH,Gene-METH
2828,GRIA3-METH,Gene-METH
2829,GRIA4-METH,Gene-METH
2830,GRIN1-METH,Gene-METH
2831,GRIN2A-METH,Gene-METH
2832,GRIN2B-METH,Gene-METH
2833,GRIN2C-METH,Gene-METH
2834,GRIN2D-METH,Gene-METH
2835,GRIN3A-METH,Gene-METH
2836,GRIN3B-METH,Gene-METH
2837,GRK1-METH,Gene-METH
2838,GRK4-METH,Gene-METH
2839,GRK5-METH,Gene-METH
2840,GRK6-METH,Gene-METH
2841,GRK7-METH,Gene-METH
2842,GRM1-METH,Gene-METH
2843,GRM2-METH,Gene-METH
2844,GRM3-METH,Gene-METH
2845,GRM4-METH,Gene-METH
2846,GRM5-METH,Gene-METH
2847,GRM6-METH,Gene-METH
2848,GRM7-METH,Gene-METH
2849,GRM8-METH,Gene-METH
2850,GRPR-METH,Gene-METH
2851,GSDMD-METH,Gene-METH
2852,GSK3A-METH,Gene-METH
2853,GSK3B-METH,Gene-METH
2854,GTF2I-METH,Gene-METH
2855,GTF2IRD1-METH,Gene-METH
2856,GTSE1-METH,Gene-METH
2857,GUCY1A2-METH,Gene-METH
2858,GYS1-METH,Gene-METH
2859,GYS2-METH,Gene-METH
2860,HAMP-METH,Gene-METH
2861,HBEGF-METH,Gene-METH
2862,HCAR1-METH,Gene-METH
2863,HCAR2-METH,Gene-METH
2864,HCAR3-METH,Gene-METH
2865,HCK-METH,Gene-METH
2866,HCN2-METH,Gene-METH
2867,HCN4-METH,Gene-METH
2868,HDAC1-METH,Gene-METH
2869,HDAC2-METH,Gene-METH
2870,HDAC3-METH,Gene-METH
2871,HDAC4-METH,Gene-METH
2872,HDAC5-METH,Gene-METH
2873,HES1-METH,Gene-METH
2874,HES5-METH,Gene-METH
2875,HEY1-METH,Gene-METH
2876,HEY2-METH,Gene-METH
2877,HEYL-METH,Gene-METH
2878,HGF-METH,Gene-METH
2879,HHAT-METH,Gene-METH
2880,HHATL-METH,Gene-METH
2881,HHIP-METH,Gene-METH
2882,HIF1A-METH,Gene-METH
2883,HK1-METH,Gene-METH
2884,HK2-METH,Gene-METH
2885,HK3-METH,Gene-METH
2886,HKDC1-METH,Gene-METH
2887,HMGCR-METH,Gene-METH
2888,HMGCS1-METH,Gene-METH
2889,HMGCS2-METH,Gene-METH
2890,HMOX1-METH,Gene-METH
2891,HNF4A-METH,Gene-METH
2892,HOMER1-METH,Gene-METH
2893,HOMER2-METH,Gene-METH
2894,HOMER3-METH,Gene-METH
2895,HRAS-METH,Gene-METH
2896,HRC-METH,Gene-METH
2897,HRH1-METH,Gene-METH
2898,HRH2-METH,Gene-METH
2899,HSP90AA1-METH,Gene-METH
2900,HSP90AB1-METH,Gene-METH
2901,HSPA1A-METH,Gene-METH
2902,HSPA1B-METH,Gene-METH
2903,HSPA1L-METH,Gene-METH
2904,HSPA2-METH,Gene-METH
2905,HSPA6-METH,Gene-METH
2906,HSPA8-METH,Gene-METH
2907,HSPB1-METH,Gene-METH
2908,HTR1A-METH,Gene-METH
2909,HTR1B-METH,Gene-METH
2910,HTR1D-METH,Gene-METH
2911,HTR1E-METH,Gene-METH
2912,HTR1F-METH,Gene-METH
2913,HTR2A-METH,Gene-METH
2914,HTR2B-METH,Gene-METH
2915,HTR2C-METH,Gene-METH
2916,HTR4-METH,Gene-METH
2917,HTR5A-METH,Gene-METH
2918,HTR6-METH,Gene-METH
2919,HTR7-METH,Gene-METH
2920,IBSP-METH,Gene-METH
2921,ICAM1-METH,Gene-METH
2922,ICOS-METH,Gene-METH
2923,ID1-METH,Gene-METH
2924,ID2-METH,Gene-METH
2925,ID3-METH,Gene-METH
2926,ID4-METH,Gene-METH
2927,IFI16-METH,Gene-METH
2928,IFIH1-METH,Gene-METH
2929,IFNA14-METH,Gene-METH
2930,IFNA4-METH,Gene-METH
2931,IFNA7-METH,Gene-METH
2932,IFNA8-METH,Gene-METH
2933,IFNAR1-METH,Gene-METH
2934,IFNAR2-METH,Gene-METH
2935,IFNG-METH,Gene-METH
2936,IFNGR1-METH,Gene-METH
2937,IFNGR2-METH,Gene-METH
2938,IFNK-METH,Gene-METH
2939,IGF1-METH,Gene-METH
2940,IGF1R-METH,Gene-METH
2941,IGF2-METH,Gene-METH
2942,IGFBP3-METH,Gene-METH
2943,IHH-METH,Gene-METH
2944,IKBKB-METH,Gene-METH
2945,IKBKE-METH,Gene-METH
2946,IKBKG-METH,Gene-METH
2947,IL10-METH,Gene-METH
2948,IL10RA-METH,Gene-METH
2949,IL10RB-METH,Gene-METH
2950,IL11-METH,Gene-METH
2951,IL11RA-METH,Gene-METH
2952,IL12A-METH,Gene-METH
2953,IL12B-METH,Gene-METH
2954,IL12RB1-METH,Gene-METH
