src,dest,EdgeType
LTBR,TRAF3,Gene-Gene
LTBR,TRAF5,Gene-Gene
LY96,TLR4,Gene-Gene
LYN,BTK,Gene-Gene
LYN,CD19,Gene-Gene
LYN,CD79A,Gene-Gene
LYN,CD79B,Gene-Gene
LYN,DAPP1,Gene-Gene
LYN,DOCK2,Gene-Gene
LYN,ELMO1,Gene-Gene
LYN,FCER1G,Gene-Gene
LYN,FYN,Gene-Gene
LYN,ITK,Gene-Gene
LYN,MS4A2,Gene-Gene
LYN,PIK3CA,Gene-Gene
LYN,PIK3CB,Gene-Gene
LYN,PIK3CD,Gene-Gene
LYN,PIK3CG,Gene-Gene
LYN,PIK3R1,Gene-Gene
LYN,PIK3R2,Gene-Gene
LYN,PIK3R3,Gene-Gene
LYN,PIK3R5,Gene-Gene
LYN,PIK3R6,Gene-Gene
LYN,PTK2,Gene-Gene
LYN,PTK2B,Gene-Gene
LYN,SHC1,Gene-Gene
LYN,SHC2,Gene-Gene
LYN,SHC3,Gene-Gene
LYN,SHC4,Gene-Gene
LYN,SYK,Gene-Gene
MAGI1,PTEN,Gene-Gene
MAGI1,RAPGEF2,Gene-Gene
MAGI1,RAPGEF6,Gene-Gene
MAGI2,PTEN,Gene-Gene
MAGI2,RAPGEF2,Gene-Gene
MAGI2,RAPGEF6,Gene-Gene
MAGI3,RAPGEF2,Gene-Gene
MAGI3,RAPGEF6,Gene-Gene
MALT1,BCL10,Gene-Gene
MALT1,CARD11,Gene-Gene
MALT1,CARD9,Gene-Gene
MALT1,CASP8,Gene-Gene
MALT1,CHUK,Gene-Gene
MALT1,IKBKB,Gene-Gene
MALT1,IKBKG,Gene-Gene
MALT1,MAPK1,Gene-Gene
MALT1,MAPK10,Gene-Gene
MALT1,MAPK11,Gene-Gene
MALT1,MAPK12,Gene-Gene
MALT1,MAPK13,Gene-Gene
MALT1,MAPK14,Gene-Gene
MALT1,MAPK3,Gene-Gene
MALT1,MAPK8,Gene-Gene
MALT1,MAPK9,Gene-Gene
MALT1,PIK3CA,Gene-Gene
MALT1,PIK3CB,Gene-Gene
MALT1,PIK3CD,Gene-Gene
MALT1,PIK3R1,Gene-Gene
MALT1,PIK3R2,Gene-Gene
MALT1,PIK3R3,Gene-Gene
MAML1,RBPJ,Gene-Gene
MAML1,RBPJL,Gene-Gene
MAML2,KAT2B,Gene-Gene
MAML2,MAML1,Gene-Gene
MAML2,RBPJ,Gene-Gene
MAML2,RBPJL,Gene-Gene
MAML3,KAT2B,Gene-Gene
MAML3,MAML1,Gene-Gene
MAML3,MAML2,Gene-Gene
MAML3,RBPJ,Gene-Gene
MAML3,RBPJL,Gene-Gene
MAP2K1,MAPK1,Gene-Gene
MAP2K1,MAPK3,Gene-Gene
MAP2K2,MAPK1,Gene-Gene
MAP2K2,MAPK3,Gene-Gene
MAP2K3,MAPK11,Gene-Gene
MAP2K3,MAPK12,Gene-Gene
MAP2K3,MAPK13,Gene-Gene
MAP2K3,MAPK14,Gene-Gene
MAP2K4,ARRB1,Gene-Gene
MAP2K4,ARRB2,Gene-Gene
MAP2K4,CRK,Gene-Gene
MAP2K4,CRKL,Gene-Gene
MAP2K4,FLNA,Gene-Gene
MAP2K4,FLNB,Gene-Gene
MAP2K4,FLNC,Gene-Gene
MAP2K4,MAPK10,Gene-Gene
MAP2K4,MAPK11,Gene-Gene
MAP2K4,MAPK12,Gene-Gene
MAP2K4,MAPK13,Gene-Gene
MAP2K4,MAPK14,Gene-Gene
MAP2K4,MAPK8,Gene-Gene
MAP2K4,MAPK8IP3,Gene-Gene
MAP2K4,MAPK9,Gene-Gene
MAP2K5,MAPK7,Gene-Gene
MAP2K6,MAPK11,Gene-Gene
MAP2K6,MAPK12,Gene-Gene
MAP2K6,MAPK13,Gene-Gene
MAP2K6,MAPK14,Gene-Gene
MAP2K7,MAP3K7,Gene-Gene
MAP2K7,MAPK10,Gene-Gene
MAP2K7,MAPK11,Gene-Gene
MAP2K7,MAPK12,Gene-Gene
MAP2K7,MAPK13,Gene-Gene
MAP2K7,MAPK14,Gene-Gene
MAP2K7,MAPK8,Gene-Gene
MAP2K7,MAPK8IP3,Gene-Gene
MAP2K7,MAPK9,Gene-Gene
MAP3K1,CHUK,Gene-Gene
MAP3K1,IKBKB,Gene-Gene
MAP3K1,IKBKG,Gene-Gene
MAP3K1,MAP2K1,Gene-Gene
MAP3K1,MAP2K2,Gene-Gene
MAP3K1,MAP2K3,Gene-Gene
MAP3K1,MAP2K4,Gene-Gene
MAP3K1,MAP2K6,Gene-Gene
MAP3K1,MAP2K7,Gene-Gene
MAP3K1,MAPK10,Gene-Gene
MAP3K1,MAPK11,Gene-Gene
MAP3K1,MAPK12,Gene-Gene
MAP3K1,MAPK13,Gene-Gene
MAP3K1,MAPK14,Gene-Gene
MAP3K1,MAPK8,Gene-Gene
MAP3K1,MAPK9,Gene-Gene
MAP3K1,NFKB1,Gene-Gene
MAP3K1,RELA,Gene-Gene
MAP3K11,MAP2K7,Gene-Gene
MAP3K11,MAPK8IP3,Gene-Gene
MAP3K12,MAP2K7,Gene-Gene
MAP3K13,MAP2K7,Gene-Gene
MAP3K14,CHUK,Gene-Gene
MAP3K14,IKBKB,Gene-Gene
MAP3K14,IKBKG,Gene-Gene
MAP3K14,MAP3K7,Gene-Gene
MAP3K14,NFKB1,Gene-Gene
MAP3K14,NFKB2,Gene-Gene
MAP3K14,RELA,Gene-Gene
MAP3K14,RELB,Gene-Gene
MAP3K14,TAB1,Gene-Gene
MAP3K14,TAB2,Gene-Gene
MAP3K14,TAB3,Gene-Gene
MAP3K2,MAP2K3,Gene-Gene
MAP3K2,MAP2K6,Gene-Gene
MAP3K3,MAP2K3,Gene-Gene
MAP3K3,MAP2K5,Gene-Gene
MAP3K3,MAP2K6,Gene-Gene
MAP3K4,MAP2K3,Gene-Gene
MAP3K4,MAP2K6,Gene-Gene
MAP3K5,MAP2K3,Gene-Gene
MAP3K5,MAP2K4,Gene-Gene
MAP3K5,MAP2K6,Gene-Gene
MAP3K5,MAP2K7,Gene-Gene
MAP3K5,MAPK10,Gene-Gene
MAP3K5,MAPK11,Gene-Gene
MAP3K5,MAPK12,Gene-Gene
MAP3K5,MAPK13,Gene-Gene
MAP3K5,MAPK14,Gene-Gene
MAP3K5,MAPK8,Gene-Gene
MAP3K5,MAPK9,Gene-Gene
MAP3K6,MAP2K3,Gene-Gene
MAP3K6,MAP2K6,Gene-Gene
MAP3K7,CHUK,Gene-Gene
MAP3K7,IKBKB,Gene-Gene
MAP3K7,IKBKG,Gene-Gene
MAP3K7,MAP2K3,Gene-Gene
MAP3K7,MAP2K4,Gene-Gene
MAP3K7,MAP2K6,Gene-Gene
MAP3K7,MAP2K7,Gene-Gene
MAP3K7,MAP3K14,Gene-Gene
MAP3K7,MAPK1,Gene-Gene
MAP3K7,MAPK10,Gene-Gene
MAP3K7,MAPK11,Gene-Gene
MAP3K7,MAPK12,Gene-Gene
MAP3K7,MAPK13,Gene-Gene
MAP3K7,MAPK14,Gene-Gene
MAP3K7,MAPK3,Gene-Gene
MAP3K7,MAPK8,Gene-Gene
MAP3K7,MAPK9,Gene-Gene
MAP3K7,NFKB1,Gene-Gene
MAP3K7,NLK,Gene-Gene
MAP3K7,PRKAA1,Gene-Gene
MAP3K7,PRKAA2,Gene-Gene
MAP3K7,PRKAB1,Gene-Gene
MAP3K7,PRKAB2,Gene-Gene
MAP3K7,PRKAG1,Gene-Gene
MAP3K7,PRKAG2,Gene-Gene
MAP3K7,PRKAG3,Gene-Gene
MAP3K7,RELA,Gene-Gene
MAP3K8,CHUK,Gene-Gene
MAP3K8,IKBKB,Gene-Gene
MAP3K8,IKBKG,Gene-Gene
MAP3K8,MAP2K1,Gene-Gene
MAP3K8,MAP2K2,Gene-Gene
MAP3K8,MAP2K4,Gene-Gene
MAP3K8,MAP2K7,Gene-Gene
MAP3K8,MAP3K14,Gene-Gene
MAP3K8,NFKB1,Gene-Gene
MAP4K1,MAP3K11,Gene-Gene
MAP4K3,MAP3K1,Gene-Gene
MAP4K4,MAP3K1,Gene-Gene
MAPK1,ATF2,Gene-Gene
MAPK1,ATF4,Gene-Gene
MAPK1,ATF6B,Gene-Gene
MAPK1,ATP1A1,Gene-Gene
MAPK1,ATP1A2,Gene-Gene
MAPK1,ATP1A3,Gene-Gene
MAPK1,ATP1A4,Gene-Gene
MAPK1,ATP1B1,Gene-Gene
MAPK1,ATP1B2,Gene-Gene
MAPK1,ATP1B3,Gene-Gene
MAPK1,ATP1B4,Gene-Gene
MAPK1,CCND1,Gene-Gene
MAPK1,CDKN1A,Gene-Gene
MAPK1,CEBPB,Gene-Gene
MAPK1,CREB1,Gene-Gene
MAPK1,CREB3,Gene-Gene
MAPK1,CREB3L1,Gene-Gene
MAPK1,CREB3L2,Gene-Gene
MAPK1,CREB3L3,Gene-Gene
MAPK1,CREB3L4,Gene-Gene
MAPK1,CREB5,Gene-Gene
MAPK1,EGR1,Gene-Gene
MAPK1,EIF4EBP1,Gene-Gene
MAPK1,ELK1,Gene-Gene
MAPK1,ELK4,Gene-Gene
MAPK1,ESR1,Gene-Gene
MAPK1,ESR2,Gene-Gene
MAPK1,ETS1,Gene-Gene
MAPK1,ETS2,Gene-Gene
MAPK1,FOS,Gene-Gene
MAPK1,FOSB,Gene-Gene
MAPK1,FOSL1,Gene-Gene
MAPK1,FOXO1,Gene-Gene
MAPK1,FOXO3,Gene-Gene
MAPK1,FOXO4,Gene-Gene
MAPK1,FXYD2,Gene-Gene
MAPK1,HRAS,Gene-Gene
MAPK1,JAG1,Gene-Gene
MAPK1,JUN,Gene-Gene
MAPK1,JUND,Gene-Gene
MAPK1,KRAS,Gene-Gene
MAPK1,LAMTOR3,Gene-Gene
MAPK1,MAPT,Gene-Gene
MAPK1,MEF2C,Gene-Gene
MAPK1,MKNK1,Gene-Gene
MAPK1,MKNK2,Gene-Gene
MAPK1,MMP2,Gene-Gene
MAPK1,MMP9,Gene-Gene
MAPK1,MYC,Gene-Gene
MAPK1,NFKB1,Gene-Gene
MAPK1,NOS1,Gene-Gene
MAPK1,NRAS,Gene-Gene
MAPK1,PLA1A,Gene-Gene
MAPK1,PLA2G12A,Gene-Gene
MAPK1,PLA2G12B,Gene-Gene
MAPK1,PLA2G1B,Gene-Gene
MAPK1,PLA2G2A,Gene-Gene
MAPK1,PLA2G2C,Gene-Gene
MAPK1,PLA2G2D,Gene-Gene
MAPK1,PLA2G2E,Gene-Gene
MAPK1,PLA2G2F,Gene-Gene
MAPK1,PLA2G3,Gene-Gene
MAPK1,PLA2G4A,Gene-Gene
MAPK1,PLA2G4B,Gene-Gene
MAPK1,PLA2G4C,Gene-Gene
MAPK1,PLA2G4D,Gene-Gene
MAPK1,PLA2G4E,Gene-Gene
MAPK1,PLA2G4F,Gene-Gene
MAPK1,PLA2G5,Gene-Gene
MAPK1,PLA2G6,Gene-Gene
MAPK1,PTGS2,Gene-Gene
MAPK1,RELA,Gene-Gene
MAPK1,RPS6KA1,Gene-Gene
MAPK1,RPS6KA2,Gene-Gene
MAPK1,RPS6KA3,Gene-Gene
MAPK1,RPS6KA4,Gene-Gene
MAPK1,RPS6KA5,Gene-Gene
MAPK1,RPS6KA6,Gene-Gene
MAPK1,RPS6KB1,Gene-Gene
MAPK1,RPS6KB2,Gene-Gene
MAPK1,SLC9A1,Gene-Gene
MAPK1,SMAD1,Gene-Gene
MAPK1,SMAD2,Gene-Gene
MAPK1,SMAD3,Gene-Gene
MAPK1,SMAD5,Gene-Gene
MAPK1,SMAD9,Gene-Gene
MAPK1,SPHK1,Gene-Gene
MAPK1,SPHK2,Gene-Gene
MAPK1,STAT1,Gene-Gene
MAPK1,STMN1,Gene-Gene
MAPK1,TBC1D7,Gene-Gene
MAPK1,TBX3,Gene-Gene
MAPK1,THRB,Gene-Gene
MAPK1,TP53,Gene-Gene
MAPK1,TSC1,Gene-Gene
MAPK1,TSC2,Gene-Gene
MAPK1,VEGFA,Gene-Gene
MAPK1,VEGFB,Gene-Gene
MAPK1,VEGFC,Gene-Gene
MAPK10,BAX,Gene-Gene
MAPK10,BCL2,Gene-Gene
MAPK10,CRK,Gene-Gene
MAPK10,CRKL,Gene-Gene
MAPK10,EGR1,Gene-Gene
MAPK10,ELK1,Gene-Gene
MAPK10,FOS,Gene-Gene
MAPK10,FOSB,Gene-Gene
MAPK10,FOSL1,Gene-Gene
MAPK10,FOXO1,Gene-Gene
MAPK10,FOXO3,Gene-Gene
MAPK10,FOXO4,Gene-Gene
MAPK10,IRS1,Gene-Gene
MAPK10,IRS2,Gene-Gene
MAPK10,IRS4,Gene-Gene
MAPK10,ITCH,Gene-Gene
MAPK10,JUN,Gene-Gene
MAPK10,JUND,Gene-Gene
MAPK10,MAPK11,Gene-Gene
MAPK10,MAPK12,Gene-Gene
MAPK10,MAPK13,Gene-Gene
MAPK10,MAPK14,Gene-Gene
MAPK10,MAPK8IP3,Gene-Gene
MAPK10,NFATC1,Gene-Gene
MAPK10,NFATC3,Gene-Gene
MAPK10,NFKB1,Gene-Gene
MAPK10,RELA,Gene-Gene
MAPK10,TP53,Gene-Gene
MAPK11,AKT1,Gene-Gene
MAPK11,AKT2,Gene-Gene
MAPK11,AKT3,Gene-Gene
MAPK11,ATF2,Gene-Gene
MAPK11,BAX,Gene-Gene
MAPK11,BCL2,Gene-Gene
MAPK11,CDC25B,Gene-Gene
MAPK11,CEBPB,Gene-Gene
MAPK11,DDIT3,Gene-Gene
MAPK11,ELK1,Gene-Gene
MAPK11,ELK4,Gene-Gene
MAPK11,FOS,Gene-Gene
MAPK11,FOSB,Gene-Gene
MAPK11,FOSL1,Gene-Gene
MAPK11,FOXO1,Gene-Gene
MAPK11,FOXO3,Gene-Gene
MAPK11,FOXO4,Gene-Gene
MAPK11,JUN,Gene-Gene
MAPK11,JUND,Gene-Gene
MAPK11,MAPK1,Gene-Gene
MAPK11,MAPK3,Gene-Gene
MAPK11,MAPKAPK2,Gene-Gene
MAPK11,MAPKAPK3,Gene-Gene
MAPK11,MAPKAPK5,Gene-Gene
MAPK11,MAX,Gene-Gene
MAPK11,MEF2C,Gene-Gene
MAPK11,NFATC1,Gene-Gene
MAPK11,NFATC2,Gene-Gene
MAPK11,NFATC3,Gene-Gene
MAPK11,NFKB1,Gene-Gene
MAPK11,RELA,Gene-Gene
MAPK11,RPS6KA4,Gene-Gene
MAPK11,RPS6KA5,Gene-Gene
MAPK11,SMAD2,Gene-Gene
MAPK11,SMAD3,Gene-Gene
MAPK11,TP53,Gene-Gene
MAPK12,AKT1,Gene-Gene
MAPK12,AKT2,Gene-Gene
MAPK12,AKT3,Gene-Gene
MAPK12,ATF2,Gene-Gene
MAPK12,BAX,Gene-Gene
MAPK12,BCL2,Gene-Gene
MAPK12,CDC25B,Gene-Gene
MAPK12,CEBPB,Gene-Gene
MAPK12,DDIT3,Gene-Gene
MAPK12,ELK1,Gene-Gene
MAPK12,ELK4,Gene-Gene
MAPK12,FOS,Gene-Gene
MAPK12,FOSB,Gene-Gene
MAPK12,FOSL1,Gene-Gene
MAPK12,FOXO1,Gene-Gene
MAPK12,FOXO3,Gene-Gene
MAPK12,FOXO4,Gene-Gene
MAPK12,JUN,Gene-Gene
MAPK12,JUND,Gene-Gene
MAPK12,MAPK1,Gene-Gene
MAPK12,MAPK3,Gene-Gene
MAPK12,MAPKAPK2,Gene-Gene
MAPK12,MAPKAPK3,Gene-Gene
MAPK12,MAPKAPK5,Gene-Gene
MAPK12,MAX,Gene-Gene
MAPK12,MEF2C,Gene-Gene
MAPK12,NFATC1,Gene-Gene
MAPK12,NFATC2,Gene-Gene
MAPK12,NFATC3,Gene-Gene
MAPK12,NFKB1,Gene-Gene
MAPK12,RELA,Gene-Gene
MAPK12,RPS6KA4,Gene-Gene
MAPK12,RPS6KA5,Gene-Gene
MAPK12,SMAD2,Gene-Gene
MAPK12,SMAD3,Gene-Gene
MAPK12,TP53,Gene-Gene
MAPK13,AKT1,Gene-Gene
MAPK13,AKT2,Gene-Gene
MAPK13,AKT3,Gene-Gene
MAPK13,ATF2,Gene-Gene
MAPK13,BAX,Gene-Gene
MAPK13,BCL2,Gene-Gene
MAPK13,CDC25B,Gene-Gene
MAPK13,CEBPB,Gene-Gene
MAPK13,DDIT3,Gene-Gene
MAPK13,ELK1,Gene-Gene
MAPK13,ELK4,Gene-Gene
MAPK13,FOS,Gene-Gene
MAPK13,FOSB,Gene-Gene
MAPK13,FOSL1,Gene-Gene
MAPK13,FOXO1,Gene-Gene
MAPK13,FOXO3,Gene-Gene
MAPK13,FOXO4,Gene-Gene
MAPK13,JUN,Gene-Gene
MAPK13,JUND,Gene-Gene
MAPK13,MAPK1,Gene-Gene
MAPK13,MAPK3,Gene-Gene
MAPK13,MAPKAPK2,Gene-Gene
MAPK13,MAPKAPK3,Gene-Gene
MAPK13,MAPKAPK5,Gene-Gene
MAPK13,MAX,Gene-Gene
MAPK13,MEF2C,Gene-Gene
MAPK13,NFATC1,Gene-Gene
MAPK13,NFATC2,Gene-Gene
MAPK13,NFATC3,Gene-Gene
MAPK13,NFKB1,Gene-Gene
MAPK13,RELA,Gene-Gene
MAPK13,RPS6KA4,Gene-Gene
MAPK13,RPS6KA5,Gene-Gene
MAPK13,SMAD2,Gene-Gene
MAPK13,SMAD3,Gene-Gene
MAPK13,TP53,Gene-Gene
MAPK14,AKT1,Gene-Gene
MAPK14,AKT2,Gene-Gene
MAPK14,AKT3,Gene-Gene
MAPK14,ATF2,Gene-Gene
MAPK14,BAX,Gene-Gene
MAPK14,BCL2,Gene-Gene
MAPK14,CDC25B,Gene-Gene
MAPK14,CEBPB,Gene-Gene
MAPK14,DDIT3,Gene-Gene
MAPK14,ELK1,Gene-Gene
MAPK14,ELK4,Gene-Gene
MAPK14,FOS,Gene-Gene
MAPK14,FOSB,Gene-Gene
MAPK14,FOSL1,Gene-Gene
MAPK14,FOXO1,Gene-Gene
MAPK14,FOXO3,Gene-Gene
MAPK14,FOXO4,Gene-Gene
MAPK14,JUN,Gene-Gene
MAPK14,JUND,Gene-Gene
MAPK14,MAPK1,Gene-Gene
MAPK14,MAPK3,Gene-Gene
MAPK14,MAPKAPK2,Gene-Gene
MAPK14,MAPKAPK3,Gene-Gene
MAPK14,MAPKAPK5,Gene-Gene
MAPK14,MAX,Gene-Gene
MAPK14,MEF2C,Gene-Gene
MAPK14,NFATC1,Gene-Gene
MAPK14,NFATC2,Gene-Gene
MAPK14,NFATC3,Gene-Gene
MAPK14,NFKB1,Gene-Gene
MAPK14,RELA,Gene-Gene
MAPK14,RPS6KA4,Gene-Gene
MAPK14,RPS6KA5,Gene-Gene
MAPK14,SMAD2,Gene-Gene
MAPK14,SMAD3,Gene-Gene
MAPK14,TP53,Gene-Gene
MAPK15,FOS,Gene-Gene
MAPK15,FOSB,Gene-Gene
MAPK15,FOSL1,Gene-Gene
MAPK15,JUN,Gene-Gene
MAPK15,JUND,Gene-Gene
MAPK3,ATF2,Gene-Gene
MAPK3,ATF4,Gene-Gene
MAPK3,ATF6B,Gene-Gene
MAPK3,ATP1A1,Gene-Gene
MAPK3,ATP1A2,Gene-Gene
MAPK3,ATP1A3,Gene-Gene
MAPK3,ATP1A4,Gene-Gene
MAPK3,ATP1B1,Gene-Gene
MAPK3,ATP1B2,Gene-Gene
MAPK3,ATP1B3,Gene-Gene
MAPK3,ATP1B4,Gene-Gene
MAPK3,CCND1,Gene-Gene
MAPK3,CDKN1A,Gene-Gene
MAPK3,CEBPB,Gene-Gene
MAPK3,CREB1,Gene-Gene
MAPK3,CREB3,Gene-Gene
MAPK3,CREB3L1,Gene-Gene
MAPK3,CREB3L2,Gene-Gene
MAPK3,CREB3L3,Gene-Gene
MAPK3,CREB3L4,Gene-Gene
MAPK3,CREB5,Gene-Gene
MAPK3,EGR1,Gene-Gene
MAPK3,EIF4EBP1,Gene-Gene
MAPK3,ELK1,Gene-Gene
MAPK3,ELK4,Gene-Gene
MAPK3,ESR1,Gene-Gene
MAPK3,ESR2,Gene-Gene
MAPK3,ETS1,Gene-Gene
MAPK3,ETS2,Gene-Gene
MAPK3,FOS,Gene-Gene
MAPK3,FOSB,Gene-Gene
MAPK3,FOSL1,Gene-Gene
MAPK3,FOXO1,Gene-Gene
MAPK3,FOXO3,Gene-Gene
MAPK3,FOXO4,Gene-Gene
MAPK3,FXYD2,Gene-Gene
MAPK3,HRAS,Gene-Gene
MAPK3,JAG1,Gene-Gene
MAPK3,JUN,Gene-Gene
MAPK3,JUND,Gene-Gene
MAPK3,KRAS,Gene-Gene
MAPK3,LAMTOR3,Gene-Gene
MAPK3,MAPT,Gene-Gene
MAPK3,MEF2C,Gene-Gene
MAPK3,MKNK1,Gene-Gene
MAPK3,MKNK2,Gene-Gene
MAPK3,MMP2,Gene-Gene
MAPK3,MMP9,Gene-Gene
MAPK3,MYC,Gene-Gene
MAPK3,NFKB1,Gene-Gene
MAPK3,NOS1,Gene-Gene
MAPK3,NRAS,Gene-Gene
MAPK3,PLA1A,Gene-Gene
MAPK3,PLA2G12A,Gene-Gene
MAPK3,PLA2G12B,Gene-Gene
MAPK3,PLA2G1B,Gene-Gene
MAPK3,PLA2G2A,Gene-Gene
MAPK3,PLA2G2C,Gene-Gene
MAPK3,PLA2G2D,Gene-Gene
MAPK3,PLA2G2E,Gene-Gene
MAPK3,PLA2G2F,Gene-Gene
MAPK3,PLA2G3,Gene-Gene
MAPK3,PLA2G4A,Gene-Gene
MAPK3,PLA2G4B,Gene-Gene
MAPK3,PLA2G4C,Gene-Gene
MAPK3,PLA2G4D,Gene-Gene
MAPK3,PLA2G4E,Gene-Gene
MAPK3,PLA2G4F,Gene-Gene
MAPK3,PLA2G5,Gene-Gene
MAPK3,PLA2G6,Gene-Gene
MAPK3,PTGS2,Gene-Gene
MAPK3,RELA,Gene-Gene
MAPK3,RPS6KA1,Gene-Gene
MAPK3,RPS6KA2,Gene-Gene
MAPK3,RPS6KA3,Gene-Gene
MAPK3,RPS6KA4,Gene-Gene
MAPK3,RPS6KA5,Gene-Gene
MAPK3,RPS6KA6,Gene-Gene
MAPK3,RPS6KB1,Gene-Gene
MAPK3,RPS6KB2,Gene-Gene
MAPK3,SLC9A1,Gene-Gene
MAPK3,SMAD1,Gene-Gene
MAPK3,SMAD2,Gene-Gene
MAPK3,SMAD3,Gene-Gene
MAPK3,SMAD5,Gene-Gene
MAPK3,SMAD9,Gene-Gene
MAPK3,SPHK1,Gene-Gene
MAPK3,SPHK2,Gene-Gene
MAPK3,STAT1,Gene-Gene
MAPK3,STMN1,Gene-Gene
MAPK3,TBC1D7,Gene-Gene
MAPK3,TBX3,Gene-Gene
MAPK3,THRB,Gene-Gene
MAPK3,TP53,Gene-Gene
MAPK3,TSC1,Gene-Gene
MAPK3,TSC2,Gene-Gene
MAPK3,VEGFA,Gene-Gene
MAPK3,VEGFB,Gene-Gene
MAPK3,VEGFC,Gene-Gene
MAPK4,FOS,Gene-Gene
MAPK4,FOSB,Gene-Gene
MAPK4,FOSL1,Gene-Gene
MAPK4,JUN,Gene-Gene
MAPK4,JUND,Gene-Gene
MAPK6,FOS,Gene-Gene
MAPK6,FOSB,Gene-Gene
MAPK6,FOSL1,Gene-Gene
MAPK6,JUN,Gene-Gene
MAPK6,JUND,Gene-Gene
MAPK7,CCND1,Gene-Gene
MAPK7,ELK1,Gene-Gene
MAPK7,FOS,Gene-Gene
MAPK7,FOSB,Gene-Gene
MAPK7,FOSL1,Gene-Gene
MAPK7,JUN,Gene-Gene
MAPK7,JUND,Gene-Gene
MAPK7,MEF2C,Gene-Gene
MAPK7,NR4A1,Gene-Gene
MAPK7,PTGS2,Gene-Gene
MAPK7,RPS6KA1,Gene-Gene
MAPK7,RPS6KA2,Gene-Gene
MAPK7,RPS6KA3,Gene-Gene
MAPK7,RPS6KA6,Gene-Gene
MAPK8,BAX,Gene-Gene
MAPK8,BCL2,Gene-Gene
MAPK8,CRK,Gene-Gene
MAPK8,CRKL,Gene-Gene
MAPK8,EGR1,Gene-Gene
MAPK8,ELK1,Gene-Gene
MAPK8,FOS,Gene-Gene
MAPK8,FOSB,Gene-Gene
MAPK8,FOSL1,Gene-Gene
MAPK8,FOXO1,Gene-Gene
MAPK8,FOXO3,Gene-Gene
MAPK8,FOXO4,Gene-Gene
MAPK8,IRS1,Gene-Gene
MAPK8,IRS2,Gene-Gene
MAPK8,IRS4,Gene-Gene
MAPK8,ITCH,Gene-Gene
MAPK8,JUN,Gene-Gene
MAPK8,JUND,Gene-Gene
MAPK8,MAPK11,Gene-Gene
MAPK8,MAPK12,Gene-Gene
MAPK8,MAPK13,Gene-Gene
MAPK8,MAPK14,Gene-Gene
MAPK8,MAPK8IP3,Gene-Gene
MAPK8,NFATC1,Gene-Gene
MAPK8,NFATC3,Gene-Gene
MAPK8,NFKB1,Gene-Gene
MAPK8,RELA,Gene-Gene
MAPK8,TP53,Gene-Gene
MAPK8IP1,MAP2K7,Gene-Gene
MAPK8IP1,MAP3K11,Gene-Gene
MAPK8IP1,MAP4K1,Gene-Gene
MAPK8IP1,MAPK10,Gene-Gene
MAPK8IP1,MAPK8,Gene-Gene
MAPK8IP1,MAPK9,Gene-Gene
MAPK8IP2,MAP2K7,Gene-Gene
MAPK8IP2,MAP3K11,Gene-Gene
MAPK8IP2,MAP4K1,Gene-Gene
MAPK8IP2,MAPK10,Gene-Gene
MAPK8IP2,MAPK8,Gene-Gene
MAPK8IP2,MAPK9,Gene-Gene
MAPK8IP3,MAP3K1,Gene-Gene
MAPK9,BAX,Gene-Gene
MAPK9,BCL2,Gene-Gene
MAPK9,CRK,Gene-Gene
MAPK9,CRKL,Gene-Gene
MAPK9,EGR1,Gene-Gene
MAPK9,ELK1,Gene-Gene
MAPK9,FOS,Gene-Gene
MAPK9,FOSB,Gene-Gene
MAPK9,FOSL1,Gene-Gene
MAPK9,FOXO1,Gene-Gene
MAPK9,FOXO3,Gene-Gene
MAPK9,FOXO4,Gene-Gene
MAPK9,IRS1,Gene-Gene
MAPK9,IRS2,Gene-Gene
MAPK9,IRS4,Gene-Gene
MAPK9,ITCH,Gene-Gene
MAPK9,JUN,Gene-Gene
MAPK9,JUND,Gene-Gene
MAPK9,MAPK11,Gene-Gene
MAPK9,MAPK12,Gene-Gene
MAPK9,MAPK13,Gene-Gene
MAPK9,MAPK14,Gene-Gene
MAPK9,MAPK8IP3,Gene-Gene
MAPK9,NFATC1,Gene-Gene
MAPK9,NFATC3,Gene-Gene
MAPK9,NFKB1,Gene-Gene
MAPK9,RELA,Gene-Gene
MAPK9,TP53,Gene-Gene
MAPKAPK2,ATF4,Gene-Gene
MAPKAPK2,HSPB1,Gene-Gene
MAPKAPK3,ATF4,Gene-Gene
MAPKAPK3,HSPB1,Gene-Gene
MAPKAPK5,HSPB1,Gene-Gene
MAVS,MFN1,Gene-Gene
MAVS,MFN2,Gene-Gene
MAVS,NLRP3,Gene-Gene
MAVS,TRADD,Gene-Gene
MAVS,TRAF2,Gene-Gene
MAVS,TRAF3,Gene-Gene
MAVS,TRAF6,Gene-Gene
MC2R,GNAS,Gene-Gene
MDM2,IL12A,Gene-Gene
MDM2,IL12B,Gene-Gene
MDM2,IRF1,Gene-Gene
MDM2,TP53,Gene-Gene
MDM4,MDM2,Gene-Gene
MDM4,TP53,Gene-Gene
MECOM,MAPK10,Gene-Gene
MECOM,MAPK8,Gene-Gene
MECOM,MAPK9,Gene-Gene
MED1,MED12,Gene-Gene
MED1,MED13,Gene-Gene
MED1,MED14,Gene-Gene
MED1,MED17,Gene-Gene
MED1,MED24,Gene-Gene
MED1,MED27,Gene-Gene
MED1,MED30,Gene-Gene
MED1,RXRA,Gene-Gene
MED1,RXRB,Gene-Gene
